graph_id,chart_type,image_height,image_width,chart_value
a182c3b23df0,line,480,640,1
a183c7612af8,dot,297,512,3
a18438c87536,line,480,640,1
a18478b37761,line,275,467,1
a1863c793c06,line,293,494,1
a186b73fcb42,vertical_bar,277,483,0
a1877fb73899,line,480,640,1
a187b803ac35,vertical_bar,287,489,0
a188526853bb,vertical_bar,359,501,0
a188a1dec0b9,line,272,461,1
a1890de5421b,dot,328,501,3
a189f4a16dc6,line,293,493,1
a18c8a0b6ebc,scatter,294,490,2
a18e0bd6fd87,line,480,640,1
a191481546d8,vertical_bar,280,471,0
a192a8ad68b8,vertical_bar,282,473,0
a1933d2df97e,scatter,293,502,2
a194468891f8,vertical_bar,277,467,0
a19775b453c9,vertical_bar,276,464,0
a1999443d88e,line,297,482,1
a19a857aa541,dot,296,512,3
a19accc3648c,vertical_bar,281,470,0
a19c6b50ba52,vertical_bar,276,463,0
a19ddac78d5d,scatter,268,465,2
a1a0bdedda44,line,297,512,1
a1a2bed1b6be,dot,328,501,3
a1a3f4454792,scatter,275,465,2
a1a5e0dea72e,dot,299,512,3
a1a5e59dbdd9,line,291,486,1
a1a63141a7a4,line,288,473,1
a1a7686153ca,dot,257,501,3
a1a7801807bc,vertical_bar,275,499,0
a1a9267fcd34,scatter,316,496,2
a1aa563ed656,vertical_bar,288,483,0
a1aa660cb97e,line,480,640,1
a1aa81495c21,line,272,467,1
a1aae2eba632,scatter,299,506,2
a1ab65129402,line,550,800,1
a1abdf2f8f39,line,295,512,1
a1abe618d42d,dot,300,512,3
a1ac0e7014c0,line,323,512,1
a1ac62e3fef0,line,273,467,1
a1ae17229002,line,550,800,1
a1ae846079b9,dot,302,512,3
a1aec2817bac,scatter,304,506,2
a1aef0d89530,line,288,500,1
a1af7110be94,scatter,279,463,2
a1afffea0908,scatter,276,467,2
a1b04d92f24c,line,292,478,1
a1b27eb8a271,line,480,640,1
a1b32263b142,vertical_bar,279,469,0
a1b3f59b83f8,scatter,296,506,2
a1b48b6c027f,vertical_bar,254,471,0
a1b4c0f24966,line,299,484,1
a1b4d787d396,line,480,640,1
a1b617e4aeed,vertical_bar,280,489,0
a1b7c572cd14,vertical_bar,284,494,0
a1b9b42cf977,line,281,467,1
a1b9dddef399,vertical_bar,334,501,0
a1bbdc8e3772,vertical_bar,345,496,0
a1bd444fd12c,line,277,471,1
a1bd9692c049,vertical_bar,291,495,0
a1bdd24bb08c,dot,256,504,3
a1bdf9c6b3ca,line,550,800,1
a1bea2760fea,dot,300,512,3
a1beacd55d0f,line,327,482,1
a1bfb2567e86,line,275,471,1
a1c01cf12068,vertical_bar,279,470,0
a1c0ed8c9035,dot,300,512,3
a1c2078862f2,vertical_bar,318,501,0
a1c217026419,line,338,487,1
a1c4bb477aa8,vertical_bar,271,465,0
a1c632fd6475,vertical_bar,277,469,0
a1c6fb860f62,line,480,640,1
a1ca9d75b3c4,vertical_bar,337,476,0
a1cd6c0f5867,line,281,481,1
a1ce2444e2fc,vertical_bar,292,503,0
a1ce428537ee,vertical_bar,280,471,0
a1ceb03c3b95,dot,322,492,3
a1cfa9a072f8,scatter,276,459,2
a1cfba9e7fdf,vertical_bar,280,469,0
a1d1e15dcb0a,vertical_bar,275,468,0
a1d258154b1c,vertical_bar,274,466,0
a1d32ba0d2aa,line,278,467,1
a1d3f7accbc2,line,292,477,1
a1d428580d2b,line,351,512,1
a1d5567d9a4c,line,480,640,1
a1d5d1808134,line,715,1040,1
a1d625aea85b,line,294,496,1
a1d736a79e10,vertical_bar,364,496,0
a1d77a70a262,vertical_bar,289,487,0
a1d9ba72a25b,line,286,481,1
a1da2151653f,scatter,352,500,2
a1da7727180e,line,277,488,1
a1da837a221e,scatter,351,502,2
a1dadb59b62f,scatter,270,475,2
a1dd480582a2,dot,256,504,3
a1dd7c59002c,vertical_bar,302,496,0
a1df55b99c95,vertical_bar,275,469,0
a1e0a66427f3,scatter,293,501,2
a1e2a160655b,line,292,495,1
a1e2cdffa477,line,550,800,1
a1e32437ef8a,vertical_bar,268,465,0
a1e3ad41dbbe,vertical_bar,316,484,0
a1e93ce8915a,line,312,485,1
a1ea92f59614,line,480,640,1
a1eb1e384e12,scatter,302,507,2
a1ec14cd024c,vertical_bar,303,497,0
a1ef27962868,vertical_bar,307,473,0
a1effe959105,line,340,489,1
a1f67808035d,scatter,270,461,2
a1f6d29fbf03,line,294,490,1
a1f8be65a11a,line,275,467,1
a1f8bf8f3491,line,270,463,1
a1fb5d287d2f,scatter,303,483,2
a1fbb4316a09,vertical_bar,260,484,0
a1fc723cd499,dot,257,504,3
a1fe12c0b9c1,dot,289,512,3
a200a7b24db6,vertical_bar,358,495,0
a2026fb6c256,vertical_bar,290,484,0
a2028ef5bbc7,line,275,494,1
a203237ef9f6,vertical_bar,283,468,0
a20498ba1b47,dot,231,500,3
a20595104ac3,vertical_bar,312,491,0
a20682a673e4,scatter,270,465,2
a2068fc8df8c,vertical_bar,328,506,0
a20a3406cc19,dot,319,500,3
a20ae6c9c50b,vertical_bar,354,499,0
a20b00ff7a61,line,480,640,1
a20b3b8e3f35,vertical_bar,328,490,0
a20d08c934f1,scatter,295,492,2
a20ee89274ce,vertical_bar,282,472,0
a20f3467d4bf,vertical_bar,294,488,0
a2113a5270a9,line,480,640,1
a211a8d00cbe,line,275,467,1
a212b58d2fe6,line,332,505,1
a2132912718b,line,480,640,1
a215e763386b,line,480,640,1
a2164a3739c8,vertical_bar,385,510,0
a2191ca7e4a2,line,282,503,1
a21a88d7566c,vertical_bar,351,498,0
a21b0098deef,line,275,468,1
a21b01d52f5e,scatter,276,472,2
a21b0c9f0d2e,line,480,640,1
a21b5a1b96fe,scatter,276,473,2
a21b65eade77,line,292,495,1
a21c3c318da7,scatter,283,484,2
a21ecdb989a7,scatter,308,497,2
a21f315a1c28,line,315,500,1
a21f9e183948,scatter,281,493,2
a21fffce043f,line,263,457,1
a220384396b6,vertical_bar,361,512,0
a220f1363dc1,dot,241,502,3
a22181b0aafa,line,252,464,1
a222ab547baa,line,341,489,1
a223bef1a136,dot,328,501,3
a224c5779ccd,line,272,480,1
a2277a6a4919,vertical_bar,274,470,0
a227fef07a5c,scatter,276,470,2
a2286b5d0679,scatter,295,505,2
a22ad90b06ab,vertical_bar,271,477,0
a22c904e51e3,vertical_bar,353,500,0
a22d2d251b59,scatter,285,467,2
a22edb403b3a,line,480,640,1
a22fd46660e8,scatter,297,492,2
a230dbeb1e13,vertical_bar,290,486,0
a2317881d0a9,line,338,486,1
a232dea59af8,line,232,432,1
a233949cd440,scatter,281,489,2
a2339660a649,vertical_bar,356,488,0
a234108abaf1,line,341,486,1
a2346e4088a1,line,299,499,1
a2348b6b69e5,line,480,640,1
a236c8de52fd,vertical_bar,292,501,0
a237725c81f6,line,550,800,1
a2383b93fe35,line,274,495,1
a23a3017bad9,scatter,298,508,2
a23c52c5a6ea,vertical_bar,271,488,0
a23c94600cce,line,348,492,1
a23d8d1264d2,line,480,640,1
a23e8a394ab0,line,339,487,1
a23f2294afb0,line,290,485,1
a2432fe1f43a,line,288,496,1
a2444035c1ad,scatter,270,466,2
a244c54689c0,vertical_bar,293,482,0
a248e07d5022,vertical_bar,362,499,0
a249020a34e5,line,276,466,1
a24a781d25ab,line,480,640,1
a24c47c5a1a2,scatter,298,495,2
a24d992cb020,scatter,326,510,2
a24eb1d9ec7d,vertical_bar,279,465,0
a24f2574d4fb,line,480,640,1
a2523483cc06,vertical_bar,279,468,0
a2526d68ee1a,dot,225,499,3
a25330c9f471,line,275,494,1
a253827c0d33,vertical_bar,271,465,0
a254f195b020,vertical_bar,270,468,0
a256fbbc44aa,line,283,478,1
a2593ba67230,line,279,485,1
a25db1c2a059,line,281,472,1
a25ded778650,vertical_bar,282,471,0
a25e0ea055d1,line,286,472,1
a25ed59a2a77,scatter,251,468,2
a25f82c16580,scatter,274,480,2
a25f89a4fc19,line,281,468,1
a25fe54f5403,line,290,502,1
a262f2d2285e,line,278,483,1
a266883d51b2,line,272,463,1
a269c9144565,line,328,490,1
a26aa3466580,scatter,278,472,2
a26ab97187cb,line,271,466,1
a26cb9933127,line,297,495,1
a26cef950567,line,281,471,1
a26fb39ffe93,line,480,640,1
a2700d285c52,line,275,467,1
a27070399fc5,vertical_bar,299,495,0
a27127cac046,scatter,299,504,2
a2721361fc2d,line,296,512,1
a2731e8fdaf7,line,270,478,1
a27331d06787,line,276,468,1
a27366f94893,scatter,280,467,2
a273a2aceab4,line,550,800,1
a27436bd51e5,vertical_bar,270,463,0
a27800ec97e2,vertical_bar,288,464,0
a278f0a7d95f,line,550,800,1
a27a9434495e,line,480,640,1
a27bdadc220b,vertical_bar,367,467,0
a27cfee11167,scatter,288,472,2
a27e61bc1477,vertical_bar,280,470,0
a27fcf27a5d0,scatter,298,503,2
a282568f2361,scatter,291,491,2
a28341e09aa9,vertical_bar,295,496,0
a28540ba7cc7,scatter,277,476,2
a2858b17f9de,line,295,481,1
a285dde2c81b,vertical_bar,280,469,0
a286bafc2559,line,880,1280,1
a289cfe1e633,line,331,506,1
a28a1ccc20e0,scatter,297,486,2
a28caee68c0e,line,326,494,1
a28e1759ffe5,vertical_bar,375,493,0
a290a3422182,line,274,478,1
a2933022b042,vertical_bar,268,464,0
a296a4665179,line,266,462,1
a296c544bc3e,line,272,471,1
a297a20fbeee,dot,282,500,3
a298d1e40c0b,vertical_bar,352,498,0
a2995060bcf2,line,299,485,1
a29a5a52a27a,scatter,310,506,2
a29e838e50f3,scatter,335,512,2
a2a0b250a24c,dot,228,499,3
a2a153d037b5,vertical_bar,356,498,0
a2a5764b9970,scatter,268,460,2
a2a5ecabdaba,line,480,640,1
a2a693d91a31,dot,231,498,3
a2a7888dd053,scatter,266,465,2
a2a916ed73a7,scatter,275,462,2
a2a941e0c461,line,480,640,1
a2aa7106cea1,line,269,464,1
a2acc7df4f8a,scatter,294,454,2
a2af95d6908f,line,282,488,1
a2afe93e64c3,line,294,484,1
a2b05802b52b,vertical_bar,295,485,0
a2b12e58b69a,line,280,465,1
a2b1c5129487,dot,300,512,3
a2b2008a2640,line,480,640,1
a2b309093076,line,480,640,1
a2b4fe7c7193,line,296,477,1
a2b51bb41b67,line,480,640,1
a2b5f8496a03,vertical_bar,286,477,0
a2b66cc247a2,scatter,297,511,2
a2b729c9fc74,scatter,291,489,2
a2b991a43e01,scatter,286,495,2
a2ba5b0d10e9,vertical_bar,275,466,0
a2bab332c90f,vertical_bar,286,491,0
a2bc2915aee9,scatter,315,497,2
a2bed01bb7cb,line,715,1040,1
a2c055461b15,line,279,469,1
a2c1a8b28dfd,vertical_bar,273,466,0
a2c413dcc37f,scatter,280,474,2
a2c44e725c7b,vertical_bar,325,507,0
a2c4dce64c31,line,285,501,1
a2c716c26aed,line,280,481,1
a2c9fbc0d7b9,dot,311,511,3
a2ca60e6acbe,line,480,640,1
a2ccdb734ebe,scatter,309,502,2
a2cec10cced9,line,280,473,1
a2cfde19a508,line,289,485,1
a2d0ebc3c31c,vertical_bar,283,471,0
a2d195d6875d,line,550,800,1
a2d383ee300a,line,309,477,1
a2d503adaf03,line,343,486,1
a2d5c267c20c,vertical_bar,275,467,0
a2d63d936b52,line,550,800,1
a2d78af78c1c,line,284,479,1
a2da44bf1dce,vertical_bar,276,466,0
a2da7c9303bb,dot,290,500,3
a2da921bf3fc,scatter,278,464,2
a2db166009b0,line,282,464,1
a2dce7b27eed,line,301,506,1
a2e0266b5410,line,329,490,1
a2e41f76e0ff,line,480,640,1
a2e44d3bb673,scatter,278,475,2
a2e4ef19af43,line,480,640,1
a2e53a246250,scatter,299,510,2
a2e5a6e08b7d,line,480,640,1
a2e6a84d2945,scatter,297,496,2
a2e86815be88,line,280,467,1
a2e8a0227149,vertical_bar,280,501,0
a2e9627f42c4,vertical_bar,296,481,0
a2eaf22f941f,scatter,279,465,2
a2ebdc7cc2d9,line,274,490,1
a2ee70813146,line,329,487,1
a2eeeef5287b,line,296,486,1
a2ef467a52ba,line,273,468,1
a2f0bb1e8844,vertical_bar,287,468,0
a2f496c88e7d,vertical_bar,354,477,0
a2f4c8402d81,line,278,487,1
a2f5015adaed,vertical_bar,280,486,0
a2f72c4afda4,line,294,505,1
a2f77076dc01,scatter,265,465,2
a2fabf69646f,vertical_bar,268,463,0
a2fb06c7e25d,vertical_bar,287,480,0
a2fc4714046b,line,291,488,1
a2fde17445aa,line,550,800,1
a2ff4aa0858a,line,275,478,1
a3004fb9c6bf,vertical_bar,304,488,0
a3038d75545a,vertical_bar,273,479,0
a303bf12baff,line,480,640,1
a3044d28792f,line,294,498,1
a3045a609115,dot,297,502,3
a3050ebe68d4,line,331,485,1
a30522c911ee,vertical_bar,277,464,0
a3066ed827f8,line,303,472,1
a3072770ea55,vertical_bar,256,476,0
a30730adc3a6,scatter,298,496,2
a30bbe033039,vertical_bar,355,495,0
a30be9ce2753,vertical_bar,285,494,0
a30c036a9c4c,dot,300,511,3
a30e78824b1b,scatter,272,469,2
a311643a2dae,scatter,475,477,2
a312d95088c6,scatter,271,463,2
a313528ec80a,scatter,280,477,2
a313b2c57513,vertical_bar,292,488,0
a315e27184c8,line,480,640,1
a31601f3dcb1,vertical_bar,267,466,0
a316bb1063a3,line,322,508,1
a317cd4a4ebb,scatter,268,467,2
a31910c546a7,line,325,491,1
a319ef5e1bfb,line,319,512,1
a31ab50296ff,vertical_bar,322,518,0
a31e4bd2b0b0,vertical_bar,326,507,0
a31eda160934,line,348,487,1
a31f0fd09db8,vertical_bar,317,499,0
a31feb19e9f9,scatter,278,462,2
a321a61c5261,line,231,436,1
a323bb6b23af,line,324,487,1
a32570eb9616,line,291,510,1
a325f3d60313,scatter,287,496,2
a32afc2da236,vertical_bar,257,486,0
a32bc349d338,vertical_bar,292,487,0
a32c5e4336e2,line,268,465,1
a32c7e75aa3d,dot,296,512,3
a32cfce5d3d4,line,283,495,1
a32eaa2f1899,vertical_bar,277,499,0
a32f81e75b6e,line,281,471,1
a33010169fb5,dot,328,501,3
a3302f8be074,line,353,485,1
a3338afaf61f,line,283,471,1
a3343d474fce,line,289,474,1
a334512717b9,vertical_bar,329,506,0
a3345effa529,line,480,640,1
a335ada0dcc9,line,282,477,1
a335f9059c32,vertical_bar,301,504,0
a3380cdcb943,vertical_bar,317,500,0
a3382189b63d,vertical_bar,275,468,0
a338560f7fea,vertical_bar,350,488,0
a33a1ca5b850,vertical_bar,279,475,0
a33bfca9509d,line,480,640,1
a33e8f79418e,scatter,303,506,2
a33f270495a2,vertical_bar,280,467,0
a3425d882a57,line,275,500,1
a342c6eabf6e,line,340,490,1
a343588983bd,dot,281,499,3
a3443f82310b,line,294,495,1
a3456fc785e2,scatter,280,463,2
a34580a8a4c7,line,480,640,1
a3460f792737,vertical_bar,280,472,0
a349230a2129,line,278,467,1
a34b7b6127ec,line,318,502,1
a34c531f616e,line,281,469,1
a34c794522da,scatter,295,457,2
a34d2383579a,scatter,305,502,2
a34f568046a9,line,715,1040,1
a3518c53fd0f,dot,301,512,3
a351d0a7852f,scatter,314,496,2
a3522d069558,vertical_bar,275,464,0
a35374f28d44,dot,300,511,3
a353937d2e53,line,305,473,1
a3541767fc6c,vertical_bar,347,504,0
a3550cf6248e,scatter,289,489,2
a3550fb28ac0,line,331,498,1
a35555c085b6,vertical_bar,339,467,0
a3570540d21f,line,480,640,1
a357a4398cb9,vertical_bar,336,512,0
a3583d64ae85,line,330,506,1
a3584191b8fb,line,333,488,1
a35946449e17,vertical_bar,353,500,0
a3599c8fa22b,vertical_bar,274,487,0
a359bc54bfa1,line,284,468,1
a35ac6403b6f,scatter,290,488,2
a35bd842ffd1,dot,227,500,3
a35be5dadff8,vertical_bar,299,495,0
a35c2821aa28,line,480,640,1
a35c28ea091a,line,287,478,1
a35d3b53c8f1,vertical_bar,297,498,0
a35ded116bbc,scatter,291,491,2
a360cef3caa9,line,298,499,1
a3619f76bbee,vertical_bar,276,470,0
a366529ec6ae,scatter,288,491,2
a36743c96760,scatter,295,510,2
a369c7752b83,line,282,499,1
a36baced5a0d,line,297,495,1
a36bb1ac0a73,line,480,640,1
a36c958401c9,scatter,297,489,2
a36d8c5a00be,scatter,276,470,2
a36dd45a2c82,vertical_bar,512,341,0
a36dea4328d1,scatter,278,468,2
a36e0e8a5676,vertical_bar,272,472,0
a36ed977c3ea,line,279,464,1
a370d4ff3c89,vertical_bar,272,467,0
a372dde0bf39,vertical_bar,272,461,0
a374bc7168df,scatter,279,465,2
a375d9588e3d,line,480,640,1
a3761cc0c5cc,vertical_bar,287,497,0
a377ca544781,line,480,640,1
a379bb148931,dot,285,512,3
a37b65039fb0,line,285,481,1
a37ce2bd04f5,dot,228,502,3
a37d15918043,scatter,266,463,2
a37e2e943f6d,vertical_bar,351,498,0
a37f316e027f,scatter,265,465,2
a37f99c48af2,scatter,351,508,2
a380097d26f6,line,715,1040,1
a380a14741eb,line,480,640,1
a380beefdd23,line,268,462,1
a381df97a355,line,480,640,1
a38208376cdb,line,303,480,1
a38307219560,scatter,333,499,2
a3842ddccf8a,line,395,512,1
a384467dfdd4,vertical_bar,305,466,0
a384e585b900,scatter,276,460,2
a3868807a1ef,scatter,277,491,2
a38696cf7210,vertical_bar,279,469,0
a3876f8a1487,dot,313,511,3
a387d218091d,vertical_bar,307,477,0
a387e44ec6cc,line,350,485,1
a3888a1d0eaf,vertical_bar,353,496,0
a388a2000c8f,vertical_bar,288,477,0
a388d2104f24,vertical_bar,279,465,0
a38962940f41,dot,338,502,3
a389e4514fca,vertical_bar,269,483,0
a389f91d1a16,line,480,640,1
a38b368c1611,dot,294,500,3
a38b9c62ca1d,dot,225,500,3
a38c3fe4e02c,line,277,461,1
a39105ffde9a,vertical_bar,315,496,0
a3921bdc22c3,scatter,277,466,2
a3931a944f55,vertical_bar,268,488,0
a3943687bdf5,dot,296,512,3
a3967cbc0127,scatter,294,505,2
a396c47e839e,line,294,483,1
a39754bf83b6,line,480,640,1
a397dfe9dc27,line,333,491,1
a398ed50db35,vertical_bar,269,467,0
a39c3d0ee1dd,vertical_bar,266,483,0
a39d98a967e2,dot,337,511,3
a39e76c98044,vertical_bar,332,492,0
a39ea19ca0a2,line,715,1040,1
a39ef485e397,line,267,472,1
a39f045414f2,vertical_bar,324,495,0
a39fb66d3752,line,289,491,1
a3a1da8fbc6c,vertical_bar,281,470,0
a3a20e2442d5,line,292,481,1
a3a3a3116903,line,480,640,1
a3a3bcb6d7b4,vertical_bar,329,485,0
a3a4318829b1,line,258,462,1
a3a451d94ca2,line,274,466,1
a3a7dfb99e36,line,480,640,1
a3a7f18938ae,line,282,494,1
a3a88fe1bfd8,scatter,297,487,2
a3a8b7c73132,line,294,490,1
a3a8eeda99d4,vertical_bar,349,501,0
a3a8f9a1fe4c,line,880,1280,1
a3a9233359fc,line,280,468,1
a3ab044794ff,dot,300,512,3
a3ab3b28ed8c,vertical_bar,276,489,0
a3ab4a8a121c,line,292,490,1
a3ab56a21f21,scatter,285,475,2
a3ac28bfdcfd,scatter,301,496,2
a3b1e17b596c,scatter,273,492,2
a3b2ac0b042b,line,298,512,1
a3b3d703b570,scatter,278,461,2
a3b40dc946fe,scatter,277,470,2
a3b529554e5a,vertical_bar,298,497,0
a3b54377a020,vertical_bar,282,467,0
a3b57b20d9f9,dot,297,512,3
a3b7f8cd817a,dot,296,512,3
a3bc84db752a,line,295,493,1
a3bd84776181,vertical_bar,270,465,0
a3bd8c9537d9,scatter,270,485,2
a3bdc204ee3c,line,273,466,1
a3be01ca2109,line,269,482,1
a3bf03b09872,dot,296,512,3
a3bf705861f2,line,334,486,1
a3c3407cd355,vertical_bar,353,501,0
a3c485b6bb10,vertical_bar,300,498,0
a3c5afcdff39,scatter,317,473,2
a3c63097408e,vertical_bar,293,491,0
a3c88158a878,vertical_bar,285,474,0
a3ca9310acb5,vertical_bar,346,481,0
a3cb0c3e1912,vertical_bar,358,502,0
a3cbaa208692,vertical_bar,292,486,0
a3cbaa27308f,dot,297,512,3
a3cbb238835b,vertical_bar,294,492,0
a3cd0bc8740e,scatter,346,500,2
a3cddd0c9fc6,line,480,640,1
a3cf46813322,line,264,461,1
a3cf46d7584e,dot,298,512,3
a3d05725d447,dot,300,512,3
a3d0ef16af22,scatter,273,468,2
a3d13fff13db,line,315,501,1
a3d1815a81b7,line,283,491,1
a3d33a80adf3,dot,290,500,3
a3d5e4490cad,vertical_bar,237,463,0
a3d71debae42,vertical_bar,295,501,0
a3d7bc0453c0,scatter,302,506,2
a3d86c5f4589,dot,299,512,3
a3d8c87c5f33,line,287,476,1
a3d8ca7dc39b,line,284,471,1
a3da560578b9,vertical_bar,302,499,0
a3dac2e08bcc,vertical_bar,279,462,0
a3db8f7be0d0,line,480,640,1
a3e1c9ad3c18,dot,299,512,3
a3e3e7431a88,line,274,470,1
a3e523a5f985,vertical_bar,272,464,0
a3e61aac0f72,line,480,640,1
a3e67fdc52e3,line,550,800,1
a3e69bbaa9c0,line,289,492,1
a3e877e13fc2,line,330,462,1
a3e88003dc02,line,276,464,1
a3e980d17081,scatter,288,482,2
a3eb91db321f,line,231,436,1
a3ec895bc1d9,line,263,479,1
a3eef3a02c44,line,480,640,1
a3ef6c6783c1,scatter,328,511,2
a3f203d7dc73,vertical_bar,273,462,0
a3f30c637bbb,vertical_bar,302,506,0
a3f3eb306d59,line,285,508,1
a3f43d58f62a,vertical_bar,275,467,0
a3f795cb18b5,dot,296,512,3
a3f7d0480f7f,line,246,497,1
a3f8edd2596c,line,348,490,1
a3f9bb89f169,scatter,276,472,2
a3fbf83261b5,scatter,273,472,2
a3fdbadd1a0b,line,281,473,1
a3fe923d8718,vertical_bar,288,466,0
a40025bad5fc,line,440,640,1
a40122169716,line,276,472,1
a401e4b87973,line,281,472,1
a403476afc0a,line,350,512,1
a404bcc66988,line,275,466,1
a405725da863,vertical_bar,299,495,0
a40ad1b0a3f5,vertical_bar,312,476,0
a40bfaf0fd60,vertical_bar,299,490,0
a40cf3ae41f1,line,282,462,1
a40d9e23bf21,vertical_bar,283,468,0
a410cfb38547,scatter,319,470,2
a4110b41c4ba,line,480,640,1
a4119cfa303a,vertical_bar,316,478,0
a411bd567b1c,vertical_bar,287,478,0
a41395d807b7,vertical_bar,296,505,0
a4153cc2a74b,vertical_bar,322,483,0
a4155a2d53cc,line,293,488,1
a41645748c49,scatter,314,504,2
a41681a44e18,line,284,463,1
a417cf691a52,line,316,512,1
a4181dd8c93a,line,480,640,1
a419770fec73,vertical_bar,311,498,0
a419ead85223,scatter,262,464,2
a41a28838f15,line,550,800,1
a41a4194e6d3,line,480,640,1
a41c1fce0a11,line,269,492,1
a41dbde5f091,line,269,467,1
a41dc078af03,dot,290,500,3
a41f441e673f,vertical_bar,280,470,0
a4220f20cf77,line,278,460,1
a422f3b83b67,line,308,512,1
a424086ef9a9,line,715,1040,1
a4263962eb1d,vertical_bar,338,506,0
a427d98659ca,vertical_bar,292,501,0
a42aac6a45d7,line,480,640,1
a42b440cf944,dot,300,512,3
a42fea365a4d,line,293,492,1
a43060fe1620,scatter,292,469,2
a43318ea04c0,scatter,273,458,2
a43624665447,scatter,273,469,2
a4364a2a8b64,vertical_bar,281,468,0
a436f9ddb290,line,280,469,1
a4372dbb698c,line,480,640,1
a43775eac50d,scatter,292,499,2
a4388f3ee456,scatter,279,477,2
a4389441bf8c,line,299,486,1
a438edd83cc9,line,275,470,1
a438ff7d6fca,vertical_bar,280,478,0
a4395a78e148,scatter,245,466,2
a43b6b9753ec,vertical_bar,329,504,0
a43cbace4c29,dot,316,510,3
a43d3d266d10,line,480,640,1
a43dd7c8d42c,scatter,270,471,2
a43ec4f5f43c,vertical_bar,302,502,0
a43f336a42e6,vertical_bar,336,503,0
a4415a2b4ac5,line,480,640,1
a44247a9ba93,line,322,510,1
a4429ac0c0a1,line,277,486,1
a443303722a9,dot,215,499,3
a4444a668805,line,480,640,1
a4457376e6d3,line,276,467,1
a445eec13cd2,vertical_bar,280,471,0
a447ba1c8ea0,line,366,508,1
a44a41477828,line,480,640,1
a44d8d2f83cd,dot,299,512,3
a44dd819925a,vertical_bar,287,484,0
a44ee1876f39,scatter,271,467,2
a450533cb910,line,288,488,1
a4517012b288,line,276,467,1
a452a1e33b5f,vertical_bar,282,505,0
a4535485b55b,line,480,640,1
a453b7c7b681,line,480,640,1
a4545ced03c8,scatter,274,476,2
a4549a3f8282,scatter,274,465,2
a4561b9243c8,vertical_bar,276,467,0
a4563522ddfd,vertical_bar,285,493,0
a4576a332f15,vertical_bar,362,498,0
a459b4732a49,vertical_bar,297,485,0
a45ae3b0714b,vertical_bar,392,461,0
a45dbe2a7882,vertical_bar,287,469,0
a45ec8275191,vertical_bar,337,464,0
a46010c915c2,scatter,278,480,2
a460439bdb6b,vertical_bar,278,469,0
a46075d3d3d6,line,321,506,1
a461cc641863,line,480,640,1
a462109415dd,vertical_bar,270,483,0
a462721beef6,line,313,493,1
a4635e73811c,line,480,640,1
a464b7cd0263,scatter,272,466,2
a4671784ac08,vertical_bar,277,483,0
a467b358a9cf,vertical_bar,281,464,0
a46a191e89a9,vertical_bar,276,469,0
a46b3b777bf8,vertical_bar,302,505,0
a46e4854e88c,line,550,800,1
a46e99ec926a,vertical_bar,282,468,0
a46f4f105397,line,300,505,1
a46f9062aece,scatter,308,497,2
a46f990f1014,vertical_bar,266,471,0
a4702ac361ad,line,314,502,1
a4705a6e3018,vertical_bar,304,507,0
a4710b5aa321,vertical_bar,342,466,0
a471ec87f7a0,vertical_bar,293,502,0
a472221bb3a3,line,286,473,1
a473199a39e2,vertical_bar,297,502,0
a473dffefba4,line,274,465,1
a4750b3edcef,scatter,293,492,2
a475f5f22201,line,283,483,1
a4778b318110,line,271,512,1
a477fbf13929,scatter,290,492,2
a478dbf56464,line,330,488,1
a47a96948fca,line,372,504,1
a47b5ff222eb,scatter,273,463,2
a47f7ee6c154,vertical_bar,278,490,0
a47fff987e38,scatter,279,473,2
a4821ab74ddb,line,302,487,1
a483a72c81ae,line,277,467,1
a4842326c248,vertical_bar,282,470,0
a48457fd50ac,scatter,297,490,2
a484d8f843a9,vertical_bar,282,465,0
a4859f55672e,line,345,487,1
a486a5f7c208,line,880,1280,1
a4871b0a58c8,vertical_bar,305,515,0
a4879b7ce726,dot,230,501,3
a48af04091a4,scatter,283,472,2
a48b9f88643f,line,480,640,1
a48c8a2f354a,vertical_bar,294,496,0
a48cb8c59573,vertical_bar,292,489,0
a48d7dcab221,line,290,483,1
a48f05fbe1d8,scatter,295,508,2
a492d2a97c3a,vertical_bar,351,489,0
a49315caef37,scatter,297,503,2
a493de166e16,line,337,509,1
a49438c9e410,vertical_bar,300,506,0
a494bfa501ad,line,273,464,1
a496dcf91452,dot,253,505,3
a4988f22d1b4,line,326,512,1
a499860a970f,line,275,465,1
a499895d7818,scatter,296,453,2
a49a481e382d,vertical_bar,269,503,0
a49a79fa7964,line,330,492,1
a49b873dba8a,line,267,470,1
a49c3fe3b2dc,line,301,479,1
a49cd7aada3a,line,297,501,1
a49e9ac85681,line,480,640,1
a49ed4c936e0,line,480,640,1
a4a365c9b73f,scatter,276,472,2
a4a710f0577d,line,480,640,1
a4a72e188c50,vertical_bar,272,464,0
a4a8abb04e4b,scatter,257,494,2
a4a8d499510a,vertical_bar,280,472,0
a4a8eae64e67,vertical_bar,299,494,0
a4a985a2fbd1,line,374,510,1
a4ab89013213,vertical_bar,327,483,0
a4ad2a547209,scatter,286,497,2
a4adb479bd81,scatter,247,468,2
a4b24198eaa2,vertical_bar,273,467,0
a4b3741a1d4b,line,276,466,1
a4b4bebcc1fa,line,299,499,1
a4b4e1a94144,vertical_bar,300,496,0
a4b4ea4db27e,scatter,298,494,2
a4b5c50e7741,line,313,484,1
a4b676ebe7aa,line,480,640,1
